"","ssp","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"ssp370--AWI-CM-1-1-MR--2075--2097","ssp370",0.07,0.65,0.1,41,97.83,4.81609271523179,0.116666666666667,0,0.05,0,0.11,0.15,0,0,0.15,0.25,0,0.2,0.15,0.15,0.35,11.9148333333333,11.17325,17.6038333333333,19.1758823529412,3397
"ssp370--AWI-CM-1-1-MR--2075--2098","ssp370",0.33,0.25,0,35,98.95,5.1435761589404,0.233333333333333,0,0.15,0,0.08,0,0,0,0,0.1,0,0.5,0,0.15,0.1,12.4653333333333,11.9924166666667,15.6705,21.9757575757576,3398
"ssp370--AWI-CM-1-1-MR--2075--2099","ssp370",0.37,0.8,0,37,105.53,4.9135761589404,0.333333333333333,0,0.05,0,0.05,0,0,0,0,0,0,0.25,0,0.3,0.7,13.394125,13.1795,13.8761666666667,18.8139393939394,3399
"ssp370--AWI-CM-1-1-MR--2075--2100","ssp370",0.32,0.15,0,44,102.38,5.21198675496689,0.25,0,0.15,0,0.13,0,0,0.25,0,0,0,0.25,0.1,0.3,0.45,12.5025416666667,11.541,20.4915,19.2833333333333,3400
"ssp370--CNRM-CM6-1-HR--2075--2001","ssp370",0.28,0,0,39,96.57,7.23622516556291,0.266666666666667,0,0.4,0,0.05,0.15,0,0,0,0.1,0,0.4,0.05,0.45,0.15,11.7977916666667,9.91766666666667,16.8956666666667,20.4223529411765,3401
"ssp370--CNRM-CM6-1-HR--2075--2002","ssp370",0.1,0,0,33,99.89,7.0746357615894,0.4,0,0.4,0,0.07,0.05,0,0.1,0,0,0,0.3,0.1,0.15,0.5,10.40775,10.7558333333333,18.113,19.5683333333333,3402
"ssp370--CNRM-CM6-1-HR--2075--2003","ssp370",0.05,0.3,0,33,107.46,7.30185430463576,0.333333333333333,0,0.35,0,0,0.1,0,0.1,0,0,0,0.5,0.05,0,0.6,10.9847083333333,9.92258333333333,17.2273333333333,20.7937878787879,3403
"ssp370--CNRM-CM6-1-HR--2075--2004","ssp370",0.34,0,0,50,90.51,7.85245033112583,0.433333333333333,0,0.55,0,0.08,0.05,0,0,0,0,0,0.1,0,0,0.1,12.1452916666667,10.4623333333333,16.2883333333333,18.1266666666667,3404
"ssp370--CNRM-CM6-1-HR--2075--2005","ssp370",0.23,0,0,38,102.08,7.45026490066225,0.45,0,0.3,0,0.14,0.05,0,0,0,0,0,0.2,0.05,0,0.4,12.178,10.41475,15.8448333333333,19.5417647058824,3405
"ssp370--CNRM-CM6-1-HR--2075--2006","ssp370",0.33,0.35,0.1,45,99.38,8.41622516556291,0.416666666666667,0,0.25,0.05,0.06,0,0,0,0,0.1,0,0.4,0.1,0.6,0.5,11.9877083333333,11.3711666666667,16.1221666666667,21.8624242424242,3406
"ssp370--CNRM-CM6-1-HR--2075--2007","ssp370",0.12,0.3,0,37,103.99,6.70556291390728,0.333333333333333,0,0.25,0,0.1,0,0,0,0.1,0.15,0,0.15,0.05,0.3,0.55,10.0435833333333,10.9275833333333,18.2471666666667,19.154696969697,3407
"ssp370--CNRM-CM6-1-HR--2075--2008","ssp370",0.1,0.3,0,37,94.68,8.02423841059603,0.366666666666667,0,0.35,0,0.13,0.15,0,0.1,0,0,0,0.65,0.15,0.15,0.1,11.9457083333333,11.4369166666667,19.2303333333333,20.4769696969697,3408
"ssp370--CNRM-CM6-1-HR--2075--2009","ssp370",0.06,0.2,0.25,41,103.91,6.85165562913907,0.316666666666667,0,0,0,0.07,0,0,0.35,0,0,0,0.85,0.05,0,0.4,12.240625,12.4875,17.6045,21.7891176470588,3409
"ssp370--CNRM-CM6-1-HR--2075--2010","ssp370",0.25,0.1,0,44,110.17,6.5276821192053,0.233333333333333,0,0.45,0,0.14,0,0,0,0,0,0,0.05,0.05,0.15,0.5,12.150875,9.12066666666667,15.3831666666667,16.6239393939394,3410
"ssp370--CNRM-CM6-1-HR--2075--2011","ssp370",0.36,0,0,39,95.14,7.11529801324503,0.35,0,0.2,0,0,0,0,0,0,0,0,0.45,0.1,0.15,0.65,11.1225416666667,12.1643333333333,14.2966666666667,20.9736363636364,3411
"ssp370--CNRM-CM6-1-HR--2075--2012","ssp370",0.2,0,0.25,46,104.46,7.38298013245033,0.366666666666667,0,0.35,0,0.09,0.1,0,0,0,0.1,0,0.5,0.1,0.3,0.55,11.9365,9.68158333333333,16.3405,20.8428787878788,3412
"ssp370--CNRM-CM6-1-HR--2075--2013","ssp370",0.33,0,0,34,95.06,7.17145695364238,0.316666666666667,0,0.55,0,0.05,0.1,0,0,0,0,0,0.4,0.05,0,0.1,10.927875,9.34,14.9593333333333,18.2791176470588,3413
"ssp370--CNRM-CM6-1-HR--2075--2014","ssp370",0.29,0.35,0,31,100.85,7.41662251655629,0.266666666666667,0,0.55,0,0.14,0,0,0,0,0,0,0.45,0.05,0,0.25,11.7250833333333,9.25333333333333,14.5165,19.7234848484848,3414
"ssp370--CNRM-CM6-1-HR--2075--2015","ssp370",0.31,0.15,0,39,99.53,7.03960264900662,0.383333333333333,0,0.3,0,0,0.15,0,0,0,0,0,0.15,0.1,0.15,0.55,11.3202083333333,10.2256666666667,16.3133333333333,19.1201515151515,3415
"ssp370--CNRM-CM6-1-HR--2075--2016","ssp370",0.3,0.15,0,59,96.71,7.63509933774835,0.283333333333333,0,0.25,0,0,0,0,0,0,0,0,0.3,0.15,0.15,0.6,12.304625,10.6024166666667,16.6455,19.6415151515152,3416
"ssp370--CNRM-CM6-1-HR--2075--2017","ssp370",0.23,0.2,0,35,99.13,7.30311258278146,0.416666666666667,0,0.6,0,0.11,0,0,0.2,0,0,0,0.2,0,0,0.55,11.0005833333333,10.04875,17.265,21.4620588235294,3417
"ssp370--CNRM-CM6-1-HR--2075--2018","ssp370",0,0.3,0.1,50,109.19,6.17456953642384,0.333333333333333,0.1,0,0,0,0,0,0,0.1,0.25,0,0.65,0.05,0.15,0.3,12.5329583333333,12.1726666666667,15.3978333333333,20.2668181818182,3418
"ssp370--CNRM-CM6-1-HR--2075--2019","ssp370",0.18,0.1,0.1,46,101.41,7.26403973509934,0.233333333333333,0,0.5,0,0.07,0,0,0.1,0,0,0,0,0.05,0.15,0.4,12.452125,11.0756666666667,15.8338333333333,19.7487878787879,3419
"ssp370--CNRM-CM6-1-HR--2075--2020","ssp370",0.29,0,0,29,100.12,7.50317880794702,0.366666666666667,0,0.3,0,0.06,0,0,0,0,0,0,0.45,0.05,0.15,0.15,10.6083333333333,12.2944166666667,14.7495,20.7393939393939,3420
"ssp370--CNRM-CM6-1-HR--2075--2021","ssp370",0.12,0.2,0,59,92.8,7.37721854304636,0.416666666666667,0,0.2,0,0.16,0.05,0,0.35,0,0,0,0.5,0.1,0.45,0.2,13.2180833333333,11.7596666666667,18.0048333333333,20.5133823529412,3421
"ssp370--CNRM-CM6-1-HR--2075--2022","ssp370",0.22,0.2,0.1,45,105.76,6.90033112582782,0.333333333333333,0,0.5,0.05,0.16,0.05,0,0,0,0,0,0.5,0.05,0,0.2,12.5812083333333,10.1275833333333,16.7741666666667,21.0328787878788,3422
"ssp370--CNRM-CM6-1-HR--2075--2023","ssp370",0.24,0,0,47,94.8,7.80980132450331,0.316666666666667,0,0.25,0,0,0,0,0,0,0,0,0.6,0.05,0.3,0.1,12.3149583333333,10.5505,16.9721666666667,22.7554545454545,3423
"ssp370--CNRM-CM6-1-HR--2075--2024","ssp370",0.14,0,0,40,99.13,6.87953642384106,0.333333333333333,0,0.05,0,0.07,0.15,0,0,0.1,0,0,0.3,0.05,0.15,0.55,11.131375,12.244,15.4888333333333,19.485303030303,3424
"ssp370--CNRM-CM6-1-HR--2075--2025","ssp370",0.14,0.35,0,38,90.91,7.17794701986755,0.3,0.1,0.45,0,0.12,0.05,0,0.2,0,0,0,0.3,0.05,0.3,0.8,9.20004166666667,10.9873333333333,19.4565,21.5633823529412,3425
"ssp370--CNRM-CM6-1-HR--2075--2026","ssp370",0.3,0.2,0,55,92.69,7.54615894039735,0.433333333333333,0,0.15,0,0.13,0.05,0,0,0,0,0,0.1,0.15,0,0.45,12.8116666666667,12.4535833333333,17.8573333333333,19.0465151515152,3426
"ssp370--CNRM-CM6-1-HR--2075--2027","ssp370",0.3,0,0,33,101.97,6.50788079470199,0.433333333333333,0,0.1,0,0,0.05,0,0.1,0,0,0,0.3,0.25,0.3,0.3,10.1275833333333,12.64775,15.6575,19.5360606060606,3427
"ssp370--CNRM-CM6-1-HR--2075--2028","ssp370",0.26,0,0,46,100.89,7.82258278145695,0.416666666666667,0,0.25,0,0.07,0.1,0,0,0,0,0,0.35,0,0.15,0.25,12.2048333333333,10.9581666666667,18.3463333333333,20.5118181818182,3428
"ssp370--CNRM-CM6-1-HR--2075--2029","ssp370",0.24,0,0,18,96.33,7.11735099337748,0.383333333333333,0,0.3,0,0.07,0.15,0,0.1,0,0,0,0.4,0.05,0.15,0.25,9.48354166666667,11.11825,16.9311666666667,18.3147058823529,3429
"ssp370--CNRM-CM6-1-HR--2075--2030","ssp370",0.09,0.2,0,36,102.93,7.36165562913907,0.283333333333333,0,0,0,0.05,0.05,0,0.1,0,0,0,0.75,0.1,0.15,0.35,11.4632083333333,10.4624166666667,17.0546666666667,21.7333333333333,3430
"ssp370--CNRM-CM6-1-HR--2075--2031","ssp370",0.28,0,0,39,103.28,7.42735099337748,0.183333333333333,0,0.45,0,0.06,0.05,0,0.15,0,0,0,0,0,0.15,0.4,11.9840416666667,8.98616666666667,16.4206666666667,15.9315151515152,3431
"ssp370--CNRM-CM6-1-HR--2075--2032","ssp370",0.59,0.2,0,41,104.08,6.88649006622517,0.333333333333333,0,0.05,0,0.16,0,0,0,0,0.1,0,0.1,0.1,0.15,0.45,10.783875,12.1143333333333,15.627,18.779696969697,3432
"ssp370--CNRM-CM6-1-HR--2075--2033","ssp370",0.18,0.1,0.1,49,100.29,7.32139072847682,0.316666666666667,0,0.55,0,0.05,0.05,0,0,0,0.1,0,0.15,0,0,0.2,11.9131666666667,10.2265,15.4526666666667,16.5232352941176,3433
"ssp370--CNRM-CM6-1-HR--2075--2034","ssp370",0.19,0,0,35,99.58,7.39125827814569,0.383333333333333,0,0.15,0,0.18,0,0,0.15,0,0,0,0.8,0,0,0.3,11.0837916666667,12.0274166666667,16.1065,22.4622727272727,3434
"ssp370--CNRM-CM6-1-HR--2075--2035","ssp370",0.18,0.1,0.1,41,102.87,7.00503311258278,0.233333333333333,0,0.55,0,0.13,0,0,0,0,0,0,0.25,0.15,0,0.2,12.0827916666667,8.42975,16.7235,19.4230303030303,3435
"ssp370--CNRM-CM6-1-HR--2075--2036","ssp370",0.05,0.15,0.25,36,104.07,7.30827814569536,0.383333333333333,0,0.15,0,0,0.05,0,0,0,0,0,0.05,0,0,0.45,10.8134583333333,10.83925,15.5235,18.4487878787879,3436
"ssp370--CNRM-CM6-1-HR--2075--2037","ssp370",0,0,0,45,102.41,6.87629139072848,0.333333333333333,0,0.7,0,0.07,0.3,0,0.2,0,0.1,0,0.15,0,0.3,0.2,12.5017916666667,8.12516666666667,20.8333333333333,19.2304411764706,3437
"ssp370--CNRM-CM6-1-HR--2075--2038","ssp370",0.24,0.35,0.1,35,96.51,6.67615894039735,0.233333333333333,0,0.15,0,0,0,0,0,0,0,0,0.2,0.05,0.3,0.3,11.9930416666667,11.269,12.828,18.3254545454545,3438
"ssp370--CNRM-CM6-1-HR--2075--2039","ssp370",0.32,0,0,40,105.19,6.69516556291391,0.233333333333333,0,0.4,0.05,0,0.25,0,0.3,0.1,0.1,0,0.65,0.05,0.3,0.35,12.238625,8.94658333333333,18.9146666666667,21.2436363636364,3439
"ssp370--CNRM-CM6-1-HR--2075--2040","ssp370",0.35,0,0,29,105.09,7.57913907284768,0.316666666666667,0,0.85,0.05,0.12,0.05,0,0,0,0,0,0.4,0.2,0,0.3,11.1284166666667,10.0341666666667,14.7481666666667,20.9831818181818,3440
"ssp370--CNRM-CM6-1-HR--2075--2041","ssp370",0.13,0.3,0,50,97.43,6.58920529801324,0.4,0,0.4,0,0.16,0,0,0,0,0.1,0,0.25,0.05,0.15,0.8,13.8050833333333,10.8525833333333,15.9311666666667,20.2569117647059,3441
"ssp370--CNRM-CM6-1-HR--2075--2042","ssp370",0.37,0.25,0,44,100.28,7.44370860927152,0.416666666666667,0.1,0,0.05,0.05,0,0,0,0.1,0.1,0,0.1,0.05,0,0.35,11.198875,12.9386666666667,14.9618333333333,16.8492424242424,3442
"ssp370--CNRM-CM6-1-HR--2075--2043","ssp370",0.07,0,0,39,110.2,6.89158940397351,0.216666666666667,0,0.5,0,0,0.05,0,0,0,0,0,0.3,0.1,0.15,0.2,12.1667083333333,9.20025,17.0515,22.1227272727273,3443
"ssp370--CNRM-CM6-1-HR--2075--2044","ssp370",0.35,0,0,43,106.6,6.9282119205298,0.333333333333333,0,0.5,0,0,0.05,0,0,0,0,0,0.15,0.05,0.15,0.45,11.9230416666667,10.6111666666667,16.1351666666667,18.8457575757576,3444
"ssp370--CNRM-CM6-1-HR--2075--2045","ssp370",0.26,0.25,0,52,103.47,7.04105960264901,0.183333333333333,0,0.2,0,0.07,0,0,0.1,0,0,0,0.3,0.1,0,0.6,13.4359583333333,10.34925,16.2866666666667,20.4025,3445
"ssp370--CNRM-CM6-1-HR--2075--2046","ssp370",0.44,0.35,0,50,96.59,7.02894039735099,0.366666666666667,0,0.1,0,0,0.1,0,0.1,0,0,0,0.7,0.2,0,0.4,12.823625,12.1746666666667,17.353,21.7540909090909,3446
"ssp370--CNRM-CM6-1-HR--2075--2047","ssp370",0.22,0,0,39,110.25,6.66986754966887,0.283333333333333,0,0.6,0,0.06,0.15,0,0,0,0,0,0.4,0.15,0,0.2,11.3209583333333,9.60658333333333,17.4498333333333,20.1137878787879,3447
"ssp370--CNRM-CM6-1-HR--2075--2048","ssp370",0.17,0.15,0,23,107.27,7.48105960264901,0.333333333333333,0,0.2,0,0,0,0,0.3,0,0,0,0.45,0.25,0,0.05,10.4885416666667,11.381,16.0528333333333,21.9734848484848,3448
"ssp370--CNRM-CM6-1-HR--2075--2049","ssp370",0.22,0,0,29,103.55,7.33311258278146,0.416666666666667,0,0.1,0,0.18,0,0,0.35,0,0,0,0.35,0.05,0.15,0.4,10.1169583333333,11.8503333333333,18.7218333333333,20.2063235294118,3449
"ssp370--CNRM-CM6-1-HR--2075--2050","ssp370",0.22,0,0,37,105.11,6.36781456953642,0.2,0,0.35,0,0.05,0.1,0,0,0,0.15,0,0.2,0.1,0.15,0.55,10.5819166666667,8.12433333333333,17.4155,18.8059090909091,3450
"ssp370--CNRM-CM6-1-HR--2075--2051","ssp370",0.31,0,0,45,97.12,6.80761589403974,0.266666666666667,0,0.05,0,0.13,0.05,0,0,0,0,0,0.3,0.25,0.3,0.55,12.5080833333333,11.216,16.6903333333333,19.7565151515152,3451
"ssp370--CNRM-CM6-1-HR--2075--2052","ssp370",0.11,0.1,0.3,45,98.38,6.71384105960265,0.233333333333333,0,0.1,0,0.16,0.05,0,0,0,0.1,0,0,0,0,0.2,11.29475,11.0514166666667,14.6346666666667,17.4881818181818,3452
"ssp370--CNRM-CM6-1-HR--2075--2053","ssp370",0.16,0.15,0,55,95.21,6.49496688741722,0.233333333333333,0,0.1,0,0.05,0,0,0.15,0,0,0,0.15,0.05,0.15,0.5,13.091,11.3234166666667,13.942,19.7894117647059,3453
"ssp370--CNRM-CM6-1-HR--2075--2054","ssp370",0.2,0.1,0,37,104.22,6.72615894039735,0.266666666666667,0,0.05,0,0.05,0.1,0,0,0,0,0,0.45,0.15,0.45,0.5,11.6137083333333,11.739,15.4246666666667,21.7890909090909,3454
"ssp370--CNRM-CM6-1-HR--2075--2055","ssp370",0.35,0,0.2,43,101.39,6.84847682119205,0.433333333333333,0,0.15,0,0.15,0.05,0,0.1,0,0,0,0.5,0.1,0.15,0.4,11.881,11.4085,16.072,21.4993939393939,3455
"ssp370--CNRM-CM6-1-HR--2075--2056","ssp370",0.08,0.25,0,45,100,6.71483443708609,0.35,0,0.45,0,0.14,0,0,0,0,0,0,0.05,0.1,0,0.65,11.6691666666667,10.85,14.7133333333333,18.9018181818182,3456
"ssp370--CNRM-CM6-1-HR--2075--2057","ssp370",0.24,0.35,0,53,102.67,7.41013245033113,0.416666666666667,0,0.3,0,0.06,0,0,0.15,0,0,0,0.35,0.15,0.3,0.35,13.1014583333333,11.80075,14.795,21.1357352941176,3457
"ssp370--CNRM-CM6-1-HR--2075--2058","ssp370",0.2,0.1,0,26,107.3,7.41092715231788,0.466666666666667,0,0.05,0,0,0.05,0,0,0,0,0,0.15,0.05,0,0.4,10.0932916666667,11.9685,14.7821666666667,17.9472727272727,3458
"ssp370--CNRM-CM6-1-HR--2075--2059","ssp370",0.12,0.1,0,51,98.4,7.13198675496689,0.35,0,0.1,0,0,0.05,0,0.1,0,0,0,0.15,0.05,0,0.25,13.6541666666667,11.426,17.2866666666667,19.0231818181818,3459
"ssp370--CNRM-CM6-1-HR--2075--2060","ssp370",0.3,0.25,0,57,96.98,7.27655629139073,0.3,0,0.25,0,0.05,0.1,0,0,0,0.2,0,0.2,0.1,0,0.35,13.2597916666667,10.9328333333333,16.696,19.6260606060606,3460
"ssp370--CNRM-CM6-1-HR--2075--2061","ssp370",0.14,0,0,34,105.77,6.61662251655629,0.366666666666667,0,0.5,0,0,0,0,0,0,0,0,0.15,0,0.45,0.35,10.1037916666667,9.54258333333333,15.7671666666667,19.0925,3461
"ssp370--CNRM-CM6-1-HR--2075--2062","ssp370",0.29,0,0,23,102.75,7.51516556291391,0.266666666666667,0,0.5,0,0.1,0,0,0,0,0,0,0.05,0.1,0.15,0.7,9.60904166666667,9.68033333333333,15.1076666666667,20.4124242424242,3462
"ssp370--CNRM-CM6-1-HR--2075--2063","ssp370",0.07,0.25,0,44,96.69,7.17443708609271,0.4,0,0.05,0,0.12,0.15,0,0.25,0,0.2,0,0,0,0.45,0.4,11.4727916666667,12.196,18.632,17.3228787878788,3463
"ssp370--CNRM-CM6-1-HR--2075--2064","ssp370",0.19,0.1,0,38,101.96,7.5982119205298,0.416666666666667,0,0.55,0,0,0,0,0,0,0,0,0.1,0.2,0.15,0.55,10.6097916666667,12.3658333333333,14.7383333333333,20.164696969697,3464
"ssp370--CNRM-CM6-1-HR--2075--2065","ssp370",0.17,0,0,27,101.64,7.54741721854305,0.366666666666667,0,0,0,0,0,0,0.25,0,0,0,0.05,0.05,0.3,0.85,10.6070833333333,11.8464166666667,15.9951666666667,18.3563235294118,3465
"ssp370--CNRM-CM6-1-HR--2075--2066","ssp370",0.21,0,0,32,100.65,7.30264900662252,0.35,0,0.25,0,0.12,0.05,0,0,0,0,0,0.45,0.1,0.15,0.55,11.1674166666667,12.5888333333333,17.3445,20.8933333333333,3466
"ssp370--CNRM-CM6-1-HR--2075--2067","ssp370",0.24,0,0,39,89.4,7.58635761589404,0.466666666666667,0,0.05,0,0,0.05,0,0,0,0.15,0,0.1,0,0.15,0.5,11.9978333333333,12.3581666666667,13.6688333333333,18.655303030303,3467
"ssp370--CNRM-CM6-1-HR--2075--2068","ssp370",0.15,0.15,0,38,101.96,6.88211920529801,0.333333333333333,0,0.3,0,0.1,0.05,0,0.3,0,0,0,0.4,0.05,0.15,0.25,11.6862083333333,10.9325,17.3383333333333,18.0930303030303,3468
"ssp370--CNRM-CM6-1-HR--2075--2069","ssp370",0.09,0,0,36,101.94,7.52847682119205,0.35,0,0.15,0,0.13,0,0,0.1,0,0,0,1,0.1,0,0.15,12.0142083333333,11.185,17.5636666666667,23.4260294117647,3469
"ssp370--CNRM-CM6-1-HR--2075--2070","ssp370",0.14,0.1,0,43,99.03,7.12860927152318,0.283333333333333,0,0.65,0.05,0.08,0.1,0,0.25,0,0,0,0.1,0.25,0.3,0.75,11.8316666666667,9.37733333333333,17.9088333333333,19.7339393939394,3470
"ssp370--CNRM-CM6-1-HR--2075--2071","ssp370",0.23,0,0,40,101.61,6.14046357615894,0.266666666666667,0,0.3,0,0.11,0,0,0,0,0,0,0.05,0.05,0.6,0.45,11.2360833333333,10.1420833333333,14.2703333333333,18.8722727272727,3471
"ssp370--CNRM-CM6-1-HR--2075--2072","ssp370",0.15,0,0,44,94.46,7.63417218543046,0.383333333333333,0,0.25,0,0,0.1,0,0,0,0,0,0,0.05,0.15,0.55,12.8864583333333,12.1376666666667,14.7011666666667,17.67,3472
"ssp370--CNRM-CM6-1-HR--2075--2073","ssp370",0.49,0,0.2,48,96.45,6.93198675496689,0.333333333333333,0,0.5,0,0.1,0.25,0,0.1,0,0,0,0.5,0.1,0.15,0.35,12.0267916666667,10.8414166666667,18.6186666666667,20.6614705882353,3473
"ssp370--CNRM-CM6-1-HR--2075--2074","ssp370",0.14,0.35,0,45,97.17,7.42668874172186,0.266666666666667,0,0.6,0,0.07,0,0,0,0,0,0,0,0.1,0,0.25,12.3349583333333,8.9525,13.0288333333333,16.2859090909091,3474
"ssp370--CNRM-CM6-1-HR--2075--2075","ssp370",0.13,0,0,23,96.54,7.68841059602649,0.483333333333333,0,0.25,0,0,0.15,0,0,0.1,0.1,0,0,0,0.15,0.7,11.079625,11.1164166666667,17.7286666666667,16.6240909090909,3475
"ssp370--CNRM-CM6-1-HR--2075--2076","ssp370",0.16,0.25,0,28,105.73,7.26907284768212,0.4,0,0.65,0,0.06,0.05,0,0.15,0,0,0,0.2,0.05,0.3,0.3,10.0739166666667,9.24641666666667,18.2085,18.9981818181818,3476
"ssp370--CNRM-CM6-1-HR--2075--2077","ssp370",0.21,0,0,37,101.97,7.01814569536424,0.3,0,0.35,0,0.06,0.2,0,0,0,0,0,0.65,0.1,0.15,0.3,10.82625,10.9989166666667,17.7473333333333,22.4986764705882,3477
"ssp370--CNRM-CM6-1-HR--2075--2078","ssp370",0.24,0,0.1,44,100.76,6.76781456953642,0.366666666666667,0,0.1,0,0.05,0,0,0,0,0,0,0.25,0.15,0.3,0.45,11.95475,12.44475,14.108,19.8578787878788,3478
"ssp370--CNRM-CM6-1-HR--2075--2079","ssp370",0.14,0.3,0,39,89.35,7.23019867549669,0.433333333333333,0,0.1,0,0.07,0.05,0,0,0,0,0,0.5,0.1,0,0.25,11.5900416666667,12.3161666666667,15.2426666666667,20.0042424242424,3479
"ssp370--CNRM-CM6-1-HR--2075--2080","ssp370",0.25,0.25,0.1,45,100.65,7.78099337748344,0.316666666666667,0,0.6,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0,0.55,13.02475,10.36875,18.3445,19.3042424242424,3480
"ssp370--CNRM-CM6-1-HR--2075--2081","ssp370",0.1,0.15,0.15,46,104.25,7.43629139072848,0.366666666666667,0,0.6,0,0,0,0,0,0,0,0,0.05,0,0,0.35,12.6479583333333,10.0343333333333,13.3251666666667,17.3905882352941,3481
"ssp370--CNRM-CM6-1-HR--2075--2082","ssp370",0.36,0.2,0,41,101.45,6.72913907284768,0.216666666666667,0,0.05,0,0.15,0,0,0,0,0,0,0.05,0.15,0,0.75,12.509875,12.4730833333333,15.1301666666667,18.1957575757576,3482
"ssp370--CNRM-CM6-1-HR--2075--2083","ssp370",0.19,0.4,0.15,38,104.76,7.35576158940397,0.216666666666667,0,0.2,0,0.06,0,0,0.1,0,0.1,0,0,0.1,0.15,0.35,10.5077916666667,9.81208333333333,14.0835,17.0487878787879,3483
"ssp370--CNRM-CM6-1-HR--2075--2084","ssp370",0.41,0,0,40,105.34,6.99423841059603,0.3,0,0.65,0,0,0.05,0,0,0.1,0.2,0,0.2,0.15,0.15,0.35,11.3322083333333,9.03625,16.3925,20.0456060606061,3484
"ssp370--CNRM-CM6-1-HR--2075--2085","ssp370",0.25,0.15,0,41,107.05,7.14728476821192,0.3,0,0.45,0,0.12,0.05,0,0.2,0,0,0,0.2,0.05,0,0.15,12.3555,10.2161666666667,18.6826666666667,18.6808823529412,3485
"ssp370--CNRM-CM6-1-HR--2075--2086","ssp370",0.5,0.2,0,40,104.05,7.08655629139073,0.25,0.1,0.2,0,0.05,0.1,0,0.15,0,0,0,0.15,0.1,0,0.6,11.7363333333333,12.8025833333333,16.569,19.2077272727273,3486
"ssp370--CNRM-CM6-1-HR--2075--2087","ssp370",0.06,0,0,38,99.66,6.92582781456954,0.383333333333333,0,0.2,0,0.12,0.1,0,0,0,0.1,0,0.05,0.2,0,0.7,11.6281666666667,10.3465833333333,17.6058333333333,17.3954545454545,3487
"ssp370--CNRM-CM6-1-HR--2075--2088","ssp370",0.2,0.15,0,39,106.37,7.43059602649007,0.466666666666667,0,0.55,0,0.2,0,0,0.15,0,0,0,0.2,0,0.15,0.4,12.4865416666667,11.2005833333333,16.5896666666667,19.1380303030303,3488
"ssp370--CNRM-CM6-1-HR--2075--2089","ssp370",0.11,0,0,37,107.03,7.48503311258278,0.366666666666667,0,0.4,0,0.06,0,0,0,0,0,0,0.2,0.1,0.3,0.25,10.682875,10.0130833333333,12.3073333333333,16.7913235294118,3489
"ssp370--CNRM-CM6-1-HR--2075--2090","ssp370",0.24,0.75,0,51,104.66,6.18615894039735,0.25,0,0.15,0,0.09,0.15,0,0,0,0.1,0,0,0,0,0.45,13.1559166666667,10.8831666666667,17.4928333333333,17.9827272727273,3490
"ssp370--CNRM-CM6-1-HR--2075--2091","ssp370",0.3,0,0,39,108.84,6.57278145695364,0.316666666666667,0,0.2,0,0.08,0,0,0,0,0,0,0,0,0.15,0.3,11.0879166666667,10.3371666666667,16.223,17.0036363636364,3491
"ssp370--CNRM-CM6-1-HR--2075--2092","ssp370",0.26,0.4,0,47,101.25,6.63291390728477,0.25,0,0.1,0,0.07,0,0,0,0,0,0,0.15,0.2,0.6,0.5,12.663125,11.5120833333333,16.1048333333333,19.3083333333333,3492
"ssp370--CNRM-CM6-1-HR--2075--2093","ssp370",0.23,0.15,0,47,99.99,6.90576158940397,0.3,0,0.8,0,0.08,0.05,0,0,0,0.1,0,0.4,0.15,0.3,0.45,12.3252916666667,7.98108333333333,17.8096666666667,19.5748529411765,3493
"ssp370--CNRM-CM6-1-HR--2075--2094","ssp370",0.08,0.1,0,43,95.25,7.50913907284768,0.483333333333333,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0.2,0,0.3,0.4,12.1268333333333,13.3618333333333,17.4581666666667,19.4989393939394,3494
"ssp370--CNRM-CM6-1-HR--2075--2095","ssp370",0.32,0.25,0.1,60,99.43,7.24807947019868,0.3,0,0.95,0,0.09,0.05,0,0.2,0,0,0,0.1,0.05,0,0.35,13.930625,8.20483333333333,17.5935,19.5733333333333,3495
"ssp370--CNRM-CM6-1-HR--2075--2096","ssp370",0.06,0,0,55,93.02,7.38635761589404,0.266666666666667,0,0.1,0,0.05,0.1,0,0,0,0,0,0,0.05,0.15,0.45,12.308625,10.4664166666667,15.4228333333333,16.6401515151515,3496
"ssp370--CNRM-CM6-1-HR--2075--2097","ssp370",0,0.2,0.1,32,100.83,6.80529801324503,0.3,0,0.05,0,0.11,0.2,0,0,0.15,0.15,0,0.15,0.15,0.15,0.4,11.0371666666667,10.2466666666667,16.7925,18.9688235294118,3497
"ssp370--CNRM-CM6-1-HR--2075--2098","ssp370",0.23,0,0,27,99.1,7.22218543046358,0.316666666666667,0,0.2,0,0.09,0,0,0,0,0.1,0,0.35,0,0.15,0.15,11.5803333333333,11.0709166666667,14.8546666666667,21.7624242424242,3498
