"","id","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_ssp1288","359",34.463827722768,48.2090500318931,46.1815506649637,46.1099522200453
"marketable_yield_ssp1289","36",16.7130323927546,10.8247128102981,-9.76053256498961,-21.3157338232082
"marketable_yield_ssp1290","360",34.1379547841809,49.9804552019098,49.0099625614895,50.2563611356075
"marketable_yield_ssp1291","361",33.5574225551492,50.43152792062,49.4028044383027,51.6362808125873
"marketable_yield_ssp1292","362",34.4254508137342,51.19536241139,52.4572946526403,54.4087464272171
"marketable_yield_ssp1293","363",37.1709371090601,51.672790298887,50.8366428013671,51.3050056939851
"marketable_yield_ssp1294","364",42.1398749908083,56.4655308712376,54.9998114517627,53.973809485683
"marketable_yield_ssp1295","365",-31.0278173743722,-48.0255016381275,-72.4327445075318,-85.6163061786011
"marketable_yield_ssp1296","366",-13.0814602593777,-31.1356865120053,-54.3314555095199,-71.4397015120589
"marketable_yield_ssp1297","367",-9.94823776616384,-25.0040226697564,-45.3106393295028,-64.8678829964411
"marketable_yield_ssp1298","368",3.72759838738078,-11.2158465989007,-32.5154990056689,-46.8163848203031
"marketable_yield_ssp1299","369",-6.9703836183076,-20.135523388624,-41.2778366668174,-57.7865028483349
"marketable_yield_ssp1300","37",16.5318785434837,9.16322944545485,-9.51209304950201,-24.873606210201
"marketable_yield_ssp1301","370",-13.7567217687812,-30.6477541686158,-51.3226187729213,-67.7697005307819
"marketable_yield_ssp1302","371",-13.0011389683361,-28.5130288017539,-50.3309969498551,-70.7043065178287
"marketable_yield_ssp1303","372",-13.9508449322723,-31.6063346985605,-53.1467730724249,-69.8110864262102
"marketable_yield_ssp1304","373",-6.49316141467931,-20.490664520346,-40.8497696600362,-61.5819308861389
"marketable_yield_ssp1305","374",6.9603702579654,-5.15647687361572,-24.8487248211831,-39.5419164163961
"marketable_yield_ssp1306","375",11.7290653819783,3.42246570269699,-14.1080963042893,-28.4921562503434
"marketable_yield_ssp1307","376",18.4294510839489,14.8007821605725,-0.864922349821899,-13.9206216758328
"marketable_yield_ssp1308","377",23.3174127543923,22.8061996617307,8.06353624388127,-5.26347662523094
"marketable_yield_ssp1309","378",33.0746438497367,37.2330551252211,25.5997903923211,16.3795073037475
"marketable_yield_ssp1310","379",38.1568123227914,43.5446772760372,32.2994544040347,23.64169933381
"marketable_yield_ssp1311","38",9.15985381463891,1.49646153703809,-16.7723930610264,-29.7662754289853
"marketable_yield_ssp1312","380",36.5999588438081,46.572164645868,39.7779895787565,30.9231588361658
"marketable_yield_ssp1313","381",33.5800374825071,41.7099628833305,34.8047838707767,28.296218869175
"marketable_yield_ssp1314","382",34.048994497781,43.9798239721836,39.3357830022323,34.0607236950392
"marketable_yield_ssp1315","383",34.0206850584836,43.4658833608209,38.8754860275691,33.6569869946315
"marketable_yield_ssp1316","384",34.9754090412807,45.0173083649841,40.7252654000868,36.5866154043272
"marketable_yield_ssp1317","385",36.1784906229381,46.8500644423589,40.8967195054149,36.7693703964949
"marketable_yield_ssp1318","386",36.1517170102833,47.950782456403,40.9619878199038,38.3587211272953
"marketable_yield_ssp1319","387",38.0635121666723,51.5703934295966,49.3287811761582,46.2642788091373
"marketable_yield_ssp1320","388",33.8074099321322,48.5033173566025,48.8222957796617,48.1650319399582
"marketable_yield_ssp1321","389",33.3861586564422,49.2162777820011,49.9377592293721,51.6354393962505
"marketable_yield_ssp1322","39",14.304762189351,11.5108185032203,-10.0394283282154,-19.6533090372935
"marketable_yield_ssp1323","390",36.6912335632699,51.444850224128,51.531413864546,53.9165411032917
"marketable_yield_ssp1324","391",37.238248334564,52.3420964180193,53.7269487075943,54.9667857679465
"marketable_yield_ssp1325","392",41.0296920742505,56.9585350373654,56.3770154635797,53.6822963158632
"marketable_yield_ssp1326","393",43.3482170988634,56.5565718581237,53.3509447838278,48.3709825259451
"marketable_yield_ssp1327","394",-13.8602380760718,-32.0292585289846,-54.5658489026775,-72.0613331554397
"marketable_yield_ssp1328","395",-6.89949128855577,-20.7091765148072,-42.9143462041776,-59.2414817947991
"marketable_yield_ssp1329","396",-16.5821058724255,-34.2203635135849,-55.1733947362703,-70.0575158165489
"marketable_yield_ssp1330","397",-0.992870472156753,-15.9333140113902,-38.3420240189142,-52.5950676420844
"marketable_yield_ssp1331","398",-3.84562641977539,-19.8169026444228,-39.7755119373723,-56.2170375814282
"marketable_yield_ssp1332","399",-7.4159306189317,-24.0641149397343,-45.487773375662,-64.3440993806388
"marketable_yield_ssp1333","4",24.5618029436863,22.3724988193489,1.76175670389263,-12.0342514961255
"marketable_yield_ssp1334","40",25.9995781276137,20.3492201856881,1.26337708334061,-9.90612533671172
"marketable_yield_ssp1335","400",-0.277553807884967,-15.3765063984044,-38.2781421653601,-57.6575367913161
"marketable_yield_ssp1336","401",-1.27084202663884,-13.8804096744556,-38.9299017301544,-55.5886330224153
"marketable_yield_ssp1337","402",-2.84747939882196,-16.5417356951111,-37.6549554705543,-56.163610332591
"marketable_yield_ssp1338","403",-2.85709405406578,-19.4984804311949,-41.2697792604105,-57.9654424162383
"marketable_yield_ssp1339","404",-0.953921346963593,-16.7550321224998,-37.7039989162049,-54.6925214721919
"marketable_yield_ssp1340","405",-2.54647716010384,-17.1754082516816,-35.3426529091225,-51.5479783177476
"marketable_yield_ssp1341","406",11.4051166731671,0.625488332211539,-14.4183833389616,-30.1114873431463
"marketable_yield_ssp1342","407",19.5115792417051,16.7500908413134,0.200094642081297,-15.2455002914772
"marketable_yield_ssp1343","408",29.4690799053388,31.1394298142566,18.9375927204546,5.22585317959806
"marketable_yield_ssp1344","409",37.6506207479509,43.4498124066158,33.1870271146587,24.5841887632544
"marketable_yield_ssp1345","41",29.1578289724101,25.3472779322741,6.22815858139541,-6.02903307504551
"marketable_yield_ssp1346","410",37.7654884629665,44.4262989176581,35.8977990876577,28.0912895190164
"marketable_yield_ssp1347","411",35.474684750384,45.3085257784047,37.9913407102484,31.3730815952016
"marketable_yield_ssp1348","412",37.3786288627674,47.334375082644,41.1305027929644,37.9494561582217
"marketable_yield_ssp1349","413",35.9560159510408,46.812000859045,41.4673365060778,38.2320461999159
"marketable_yield_ssp1350","414",33.3245324276552,45.3333368453148,41.0339247177216,36.8057897192714
"marketable_yield_ssp1351","415",34.6539670986789,47.1239395941028,44.1149691809607,40.4318088508542
"marketable_yield_ssp1352","416",36.5302331445707,49.2111954526648,45.3799644948551,44.5194792907568
"marketable_yield_ssp1353","417",37.2554840745469,54.0984718874606,51.6531085517342,49.1577680745302
"marketable_yield_ssp1354","418",37.9858359269845,55.6636614928574,55.85306516728,55.8769973972803
"marketable_yield_ssp1355","419",35.4786924020144,50.6375307302269,52.8126294942056,54.7489493252602
"marketable_yield_ssp1356","42",22.9459695866436,17.1971571196477,-0.192269848470001,-11.928819405568
"marketable_yield_ssp1357","420",37.388958100702,51.4111019331877,50.634168159506,49.8757522071358
"marketable_yield_ssp1358","421",41.5852968795866,54.2635166778207,50.1543606953044,48.4730120891194
"marketable_yield_ssp1359","422",43.0032170137368,55.2567810928999,49.1820266359642,45.1806359761213
"marketable_yield_ssp1360","423",43.2792202322503,57.6909933704761,49.1140380804495,45.3370437798634
"marketable_yield_ssp1361","424",-14.4838326867881,-31.0529336994885,-54.0009780300576,-73.6584377676491
"marketable_yield_ssp1362","425",-7.61742966854008,-22.7034068320995,-43.5120870644516,-60.2312678894473
"marketable_yield_ssp1363","426",-9.50179104104336,-25.8362745679048,-45.0411550359143,-62.8381813710176
"marketable_yield_ssp1364","427",1.14422885151786,-13.0257821166409,-34.4203876873063,-52.6362940106105
"marketable_yield_ssp1365","428",-1.41861106689845,-17.7724166147256,-36.8981858746014,-54.045763798998
"marketable_yield_ssp1366","429",0.000522053348976925,-16.3994724281813,-38.3436102107553,-55.3193887582088
"marketable_yield_ssp1367","43",20.1572861512492,13.9448083535603,-7.08298921314013,-18.5572704212849
"marketable_yield_ssp1368","430",9.82533594591899,-4.62532926062995,-28.8318687123041,-46.0683763898415
"marketable_yield_ssp1369","431",-3.42046355102557,-17.7996104795664,-41.3349538321769,-59.2960907924573
"marketable_yield_ssp1370","432",6.86841396510458,-6.60087131887309,-30.4431891752522,-48.5243933097173
"marketable_yield_ssp1371","433",-2.10875970103059,-18.1298698159073,-41.0798675267842,-60.9794507322312
"marketable_yield_ssp1372","434",-8.8446655578835,-25.8946356081665,-48.9180313524167,-67.8001386194923
"marketable_yield_ssp1373","435",-3.3993342249981,-18.0627285779262,-37.8130082982762,-55.4964414927366
"marketable_yield_ssp1374","436",-9.77357488630485,-24.7392913177768,-42.9807134259679,-60.2198097189825
"marketable_yield_ssp1375","437",-0.475002152858863,-12.1719676606843,-32.7749227936155,-46.5684819364246
"marketable_yield_ssp1376","438",11.6782594991856,5.73434178724952,-10.1331410820241,-27.3476465185199
"marketable_yield_ssp1377","439",23.6606377141137,23.1968066656858,6.33312263798093,-5.88996540989745
"marketable_yield_ssp1378","44",14.1552317352674,7.46428454233191,-12.748993128231,-23.8630484240011
"marketable_yield_ssp1379","440",31.6131600273363,35.0584867619614,21.3560415250405,9.58566882513566
"marketable_yield_ssp1380","441",34.1086787169743,38.4736429357884,28.543082802745,19.6203186110859
"marketable_yield_ssp1381","442",35.3059040753961,42.4439862295974,35.0097015828514,28.2999102591706
"marketable_yield_ssp1382","443",34.5621656895351,43.9155735144505,36.8798242913255,31.3397744892546
